2024-04-15 12:15:29,564 INFO    StreamThr :12072 [internal.py:wandb_internal():86] W&B internal server running at pid: 12072, started at: 2024-04-15 12:15:29.564261
2024-04-15 12:15:29,571 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: status
2024-04-15 12:15:29,575 INFO    WriterThread:12072 [datastore.py:open_for_write():85] open: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\run-za11k4f6.wandb
2024-04-15 12:15:29,575 DEBUG   SenderThread:12072 [sender.py:send():379] send: header
2024-04-15 12:15:29,630 DEBUG   SenderThread:12072 [sender.py:send():379] send: run
2024-04-15 12:15:29,961 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: check_version
2024-04-15 12:15:29,970 INFO    SenderThread:12072 [dir_watcher.py:__init__():211] watching files in: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\files
2024-04-15 12:15:29,970 INFO    SenderThread:12072 [sender.py:_start_run_threads():1121] run started: za11k4f6 with start time 1713197729.564261
2024-04-15 12:15:29,970 DEBUG   SenderThread:12072 [sender.py:send_request():406] send_request: summary_record
2024-04-15 12:15:29,970 INFO    SenderThread:12072 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-04-15 12:15:29,975 DEBUG   SenderThread:12072 [sender.py:send_request():406] send_request: check_version
2024-04-15 12:15:30,066 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: run_start
2024-04-15 12:15:30,978 INFO    Thread-16 :12072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\files\wandb-summary.json
2024-04-15 12:15:31,830 DEBUG   HandlerThread:12072 [system_info.py:__init__():31] System info init
2024-04-15 12:15:31,830 DEBUG   HandlerThread:12072 [system_info.py:__init__():46] System info init done
2024-04-15 12:15:31,830 INFO    HandlerThread:12072 [system_monitor.py:start():181] Starting system monitor
2024-04-15 12:15:31,830 INFO    SystemMonitor:12072 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-04-15 12:15:31,830 INFO    HandlerThread:12072 [system_monitor.py:probe():201] Collecting system info
2024-04-15 12:15:31,840 INFO    SystemMonitor:12072 [interfaces.py:start():190] Started cpu monitoring
2024-04-15 12:15:31,840 INFO    SystemMonitor:12072 [interfaces.py:start():190] Started disk monitoring
2024-04-15 12:15:31,840 INFO    SystemMonitor:12072 [interfaces.py:start():190] Started gpu monitoring
2024-04-15 12:15:31,860 INFO    SystemMonitor:12072 [interfaces.py:start():190] Started memory monitoring
2024-04-15 12:15:31,875 DEBUG   HandlerThread:12072 [system_info.py:probe():195] Probing system
2024-04-15 12:15:31,875 INFO    SystemMonitor:12072 [interfaces.py:start():190] Started network monitoring
2024-04-15 12:15:31,880 DEBUG   HandlerThread:12072 [system_info.py:_probe_git():180] Probing git
2024-04-15 12:15:32,010 DEBUG   HandlerThread:12072 [system_info.py:_probe_git():188] Probing git done
2024-04-15 12:15:32,010 DEBUG   HandlerThread:12072 [system_info.py:probe():240] Probing system done
2024-04-15 12:15:32,010 DEBUG   HandlerThread:12072 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.9.9', 'heartbeatAt': '2024-04-15T16:15:31.875507', 'startedAt': '2024-04-15T16:15:29.520997', 'docker': None, 'cuda': None, 'args': ('--dataset', 'imagenet', '--model', 'resnet50', '--batch_size', '256', '--lr', '0.1', '--optimizer', 'sgd'), 'state': 'running', 'program': 'C:\\Users\\marie\\Desktop\\Sanfour\\MFRS\\models\\models_train.py', 'codePath': 'models\\models_train.py', 'git': {'remote': 'https://github.com/BabaSanfour/MFRS.git', 'commit': 'e637c4f6aef437030500c2f41513aaee275c977f'}, 'email': None, 'root': 'C:/Users/marie/Desktop/Sanfour/MFRS', 'host': 'LAPTOP-CTGDVKVN', 'username': 'marie', 'executable': 'C:\\Program Files\\Python39\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2516.0, 'min': 0.0, 'max': 3801.0}, 'cpu_freq_per_core': [{'current': 2516.0, 'min': 0.0, 'max': 3801.0}], 'disk': {'total': 474.71581649780273, 'used': 345.71988677978516}, 'gpu': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.189807891845703}}
2024-04-15 12:15:32,010 INFO    HandlerThread:12072 [system_monitor.py:probe():211] Finished collecting system info
2024-04-15 12:15:32,010 INFO    HandlerThread:12072 [system_monitor.py:probe():214] Publishing system info
2024-04-15 12:15:32,010 DEBUG   HandlerThread:12072 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-04-15 12:15:32,010 DEBUG   HandlerThread:12072 [system_info.py:_save_pip():67] Saving pip packages done
2024-04-15 12:15:32,010 INFO    HandlerThread:12072 [system_monitor.py:probe():216] Finished publishing system info
2024-04-15 12:15:32,019 DEBUG   SenderThread:12072 [sender.py:send():379] send: files
2024-04-15 12:15:32,019 INFO    SenderThread:12072 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2024-04-15 12:15:32,027 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: stop_status
2024-04-15 12:15:32,030 DEBUG   SenderThread:12072 [sender.py:send_request():406] send_request: stop_status
2024-04-15 12:15:32,207 DEBUG   SenderThread:12072 [sender.py:send():379] send: telemetry
2024-04-15 12:15:32,442 INFO    wandb-upload_0:12072 [upload_job.py:push():131] Uploaded file C:\Users\marie\AppData\Local\Temp\tmpsdkomo81wandb\17m3wgr1-wandb-metadata.json
2024-04-15 12:15:32,657 DEBUG   SenderThread:12072 [sender.py:send():379] send: exit
2024-04-15 12:15:32,657 INFO    SenderThread:12072 [sender.py:send_exit():584] handling exit code: 1
2024-04-15 12:15:32,658 INFO    SenderThread:12072 [sender.py:send_exit():586] handling runtime: 2
2024-04-15 12:15:32,658 INFO    SenderThread:12072 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-04-15 12:15:32,658 INFO    SenderThread:12072 [sender.py:send_exit():592] send defer
2024-04-15 12:15:32,658 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: defer
2024-04-15 12:15:32,658 INFO    HandlerThread:12072 [handler.py:handle_request_defer():170] handle defer: 0
2024-04-15 12:15:32,660 DEBUG   SenderThread:12072 [sender.py:send_request():406] send_request: defer
2024-04-15 12:15:32,660 INFO    SenderThread:12072 [sender.py:send_request_defer():608] handle sender defer: 0
2024-04-15 12:15:32,660 INFO    SenderThread:12072 [sender.py:transition_state():612] send defer: 1
2024-04-15 12:15:32,660 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: defer
2024-04-15 12:15:32,660 INFO    HandlerThread:12072 [handler.py:handle_request_defer():170] handle defer: 1
2024-04-15 12:15:32,660 DEBUG   SenderThread:12072 [sender.py:send_request():406] send_request: defer
2024-04-15 12:15:32,660 INFO    SenderThread:12072 [sender.py:send_request_defer():608] handle sender defer: 1
2024-04-15 12:15:32,660 INFO    SenderThread:12072 [sender.py:transition_state():612] send defer: 2
2024-04-15 12:15:32,660 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: defer
2024-04-15 12:15:32,660 INFO    HandlerThread:12072 [handler.py:handle_request_defer():170] handle defer: 2
2024-04-15 12:15:32,660 INFO    HandlerThread:12072 [system_monitor.py:finish():190] Stopping system monitor
2024-04-15 12:15:32,660 DEBUG   SystemMonitor:12072 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-04-15 12:15:32,660 INFO    HandlerThread:12072 [interfaces.py:finish():202] Joined cpu monitor
2024-04-15 12:15:32,660 DEBUG   SystemMonitor:12072 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-04-15 12:15:32,674 INFO    HandlerThread:12072 [interfaces.py:finish():202] Joined disk monitor
2024-04-15 12:15:32,674 DEBUG   SystemMonitor:12072 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-04-15 12:15:33,003 INFO    Thread-16 :12072 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\files\wandb-summary.json
2024-04-15 12:15:33,003 INFO    Thread-16 :12072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\files\requirements.txt
2024-04-15 12:15:33,003 INFO    Thread-16 :12072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\files\output.log
2024-04-15 12:15:33,003 INFO    Thread-16 :12072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_121529-za11k4f6\files\wandb-metadata.json
2024-04-15 12:15:33,272 INFO    HandlerThread:12072 [interfaces.py:finish():202] Joined gpu monitor
2024-04-15 12:15:33,272 INFO    HandlerThread:12072 [interfaces.py:finish():202] Joined memory monitor
2024-04-15 12:15:33,272 INFO    HandlerThread:12072 [interfaces.py:finish():202] Joined network monitor
2024-04-15 12:15:33,280 DEBUG   SenderThread:12072 [sender.py:send_request():406] send_request: defer
2024-04-15 12:15:33,280 INFO    SenderThread:12072 [sender.py:send_request_defer():608] handle sender defer: 2
2024-04-15 12:15:33,280 INFO    SenderThread:12072 [sender.py:transition_state():612] send defer: 3
2024-04-15 12:15:33,280 DEBUG   SenderThread:12072 [sender.py:send():379] send: stats
2024-04-15 12:15:33,280 DEBUG   HandlerThread:12072 [handler.py:handle_request():144] handle_request: defer
