2024-04-24 13:05:27,885 INFO    StreamThr :15584 [internal.py:wandb_internal():86] W&B internal server running at pid: 15584, started at: 2024-04-24 13:05:27.885125
2024-04-24 13:05:27,889 DEBUG   HandlerThread:15584 [handler.py:handle_request():144] handle_request: status
2024-04-24 13:05:27,891 INFO    WriterThread:15584 [datastore.py:open_for_write():85] open: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240424_130527-98642kv6\run-98642kv6.wandb
2024-04-24 13:05:27,891 DEBUG   SenderThread:15584 [sender.py:send():379] send: header
2024-04-24 13:05:27,936 DEBUG   SenderThread:15584 [sender.py:send():379] send: run
2024-04-24 13:05:28,251 INFO    SenderThread:15584 [dir_watcher.py:__init__():211] watching files in: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240424_130527-98642kv6\files
2024-04-24 13:05:28,251 INFO    SenderThread:15584 [sender.py:_start_run_threads():1121] run started: 98642kv6 with start time 1713978327.886614
2024-04-24 13:05:28,251 DEBUG   SenderThread:15584 [sender.py:send_request():406] send_request: summary_record
2024-04-24 13:05:28,251 INFO    SenderThread:15584 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-04-24 13:05:28,251 DEBUG   HandlerThread:15584 [handler.py:handle_request():144] handle_request: check_version
2024-04-24 13:05:28,251 DEBUG   SenderThread:15584 [sender.py:send_request():406] send_request: check_version
2024-04-24 13:05:28,364 DEBUG   HandlerThread:15584 [handler.py:handle_request():144] handle_request: run_start
2024-04-24 13:05:29,258 INFO    Thread-16 :15584 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240424_130527-98642kv6\files\wandb-summary.json
2024-04-24 13:05:30,021 DEBUG   HandlerThread:15584 [system_info.py:__init__():31] System info init
2024-04-24 13:05:30,021 DEBUG   HandlerThread:15584 [system_info.py:__init__():46] System info init done
2024-04-24 13:05:30,021 INFO    HandlerThread:15584 [system_monitor.py:start():181] Starting system monitor
2024-04-24 13:05:30,023 INFO    SystemMonitor:15584 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-04-24 13:05:30,023 INFO    HandlerThread:15584 [system_monitor.py:probe():201] Collecting system info
2024-04-24 13:05:30,026 INFO    SystemMonitor:15584 [interfaces.py:start():190] Started cpu monitoring
2024-04-24 13:05:30,026 INFO    SystemMonitor:15584 [interfaces.py:start():190] Started disk monitoring
2024-04-24 13:05:30,026 INFO    SystemMonitor:15584 [interfaces.py:start():190] Started gpu monitoring
2024-04-24 13:05:30,039 INFO    SystemMonitor:15584 [interfaces.py:start():190] Started memory monitoring
2024-04-24 13:05:30,043 DEBUG   HandlerThread:15584 [system_info.py:probe():195] Probing system
2024-04-24 13:05:30,053 INFO    SystemMonitor:15584 [interfaces.py:start():190] Started network monitoring
2024-04-24 13:05:30,054 DEBUG   HandlerThread:15584 [system_info.py:_probe_git():180] Probing git
2024-04-24 13:05:30,106 DEBUG   HandlerThread:15584 [system_info.py:_probe_git():188] Probing git done
2024-04-24 13:05:30,106 DEBUG   HandlerThread:15584 [system_info.py:probe():240] Probing system done
