2024-04-25 23:40:39,660 INFO    StreamThr :55956 [internal.py:wandb_internal():86] W&B internal server running at pid: 55956, started at: 2024-04-25 23:40:39.660117
2024-04-25 23:40:39,667 DEBUG   HandlerThread:55956 [handler.py:handle_request():144] handle_request: status
2024-04-25 23:40:39,667 INFO    WriterThread:55956 [datastore.py:open_for_write():85] open: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240425_234039-p0pckdq2\run-p0pckdq2.wandb
2024-04-25 23:40:39,670 DEBUG   SenderThread:55956 [sender.py:send():379] send: header
2024-04-25 23:40:39,709 DEBUG   SenderThread:55956 [sender.py:send():379] send: run
2024-04-25 23:40:40,002 DEBUG   HandlerThread:55956 [handler.py:handle_request():144] handle_request: check_version
2024-04-25 23:40:40,015 INFO    SenderThread:55956 [dir_watcher.py:__init__():211] watching files in: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240425_234039-p0pckdq2\files
2024-04-25 23:40:40,016 INFO    SenderThread:55956 [sender.py:_start_run_threads():1121] run started: p0pckdq2 with start time 1714102839.665077
2024-04-25 23:40:40,016 DEBUG   SenderThread:55956 [sender.py:send_request():406] send_request: summary_record
2024-04-25 23:40:40,016 INFO    SenderThread:55956 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-04-25 23:40:40,016 DEBUG   SenderThread:55956 [sender.py:send_request():406] send_request: check_version
2024-04-25 23:40:40,125 DEBUG   HandlerThread:55956 [handler.py:handle_request():144] handle_request: run_start
2024-04-25 23:40:41,024 INFO    Thread-16 :55956 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240425_234039-p0pckdq2\files\wandb-summary.json
2024-04-25 23:40:41,900 DEBUG   HandlerThread:55956 [system_info.py:__init__():31] System info init
2024-04-25 23:40:41,900 DEBUG   HandlerThread:55956 [system_info.py:__init__():46] System info init done
2024-04-25 23:40:41,901 INFO    HandlerThread:55956 [system_monitor.py:start():181] Starting system monitor
2024-04-25 23:40:41,901 INFO    SystemMonitor:55956 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-04-25 23:40:41,901 INFO    HandlerThread:55956 [system_monitor.py:probe():201] Collecting system info
2024-04-25 23:40:41,919 INFO    SystemMonitor:55956 [interfaces.py:start():190] Started cpu monitoring
2024-04-25 23:40:41,919 INFO    SystemMonitor:55956 [interfaces.py:start():190] Started disk monitoring
2024-04-25 23:40:41,919 INFO    SystemMonitor:55956 [interfaces.py:start():190] Started gpu monitoring
2024-04-25 23:40:41,933 INFO    SystemMonitor:55956 [interfaces.py:start():190] Started memory monitoring
